title,start_time,end_time,exercise_title,set_index,set_type,weight_lbs,reps,duration_seconds,date,typeOfExercise,primary_muscle_group
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-08-26,weighted,shoulders
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Bench Dip,0,normal,,4.0,,2024-08-26,bodyweight,triceps
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Crunch (Stability Ball),0,normal,,10.0,,2024-08-26,bodyweight,other
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Crunch (Stability Ball),1,normal,,10.0,,2024-08-26,bodyweight,other
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Crunch (Stability Ball),2,normal,,10.0,,2024-08-26,bodyweight,other
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Crunch (Stability Ball),3,normal,,10.0,,2024-08-26,bodyweight,other
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Crunch (Stability Ball),4,normal,,10.0,,2024-08-26,bodyweight,other
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Spinning,0,normal,,,333.0,2024-08-26,timed,cardio
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Kettlebell Goblet Squat,0,normal,10.0,8.0,,2024-08-26,weighted,quadriceps
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Hip Thrust (Barbell),0,normal,15.0,8.0,,2024-08-26,weighted,glutes
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Overhead Press (Dumbbell),0,normal,10.0,5.0,,2024-08-26,weighted,shoulders
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Overhead Press (Dumbbell),1,normal,10.0,5.0,,2024-08-26,weighted,shoulders
Overall,2024-08-26 06:16:00,2024-08-26 06:51:00,Romanian Deadlift (Dumbbell),0,normal,10.0,4.0,,2024-08-26,weighted,hamstrings
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Stretching,0,normal,,,600.0,2024-08-24,timed,other
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Treadmill,0,normal,,,307.0,2024-08-24,timed,cardio
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-08-24,weighted,biceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-08-24,weighted,biceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-08-24,weighted,biceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Bench Dip,0,normal,,4.0,,2024-08-24,bodyweight,triceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,5.0,,2024-08-24,weighted,quadriceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Bulgarian Split Squat (Dumbbell),1,normal,10.0,5.0,,2024-08-24,weighted,quadriceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Crunch,0,normal,,8.0,,2024-08-24,bodyweight,abdominals
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Crunch (Stability Ball),0,normal,,6.0,,2024-08-24,bodyweight,other
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Lying Leg Raise,0,normal,,4.0,,2024-08-24,bodyweight,abdominals
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Kettlebell Goblet Squat,0,normal,10.0,8.0,,2024-08-24,weighted,quadriceps
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-08-24,weighted,hamstrings
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-08-24,weighted,shoulders
Overall,2024-08-24 06:38:00,2024-08-24 07:18:00,Shrug (Dumbbell),0,normal,10.0,12.0,,2024-08-24,weighted,traps
"Arms, Shoulders, Back & Chest",2024-08-24 06:22:00,2024-08-24 06:37:00,Stretching,0,normal,,,600.0,2024-08-24,timed,other
"Arms, Shoulders, Back & Chest",2024-08-24 06:22:00,2024-08-24 06:37:00,Shrug (Dumbbell),0,normal,10.0,12.0,,2024-08-24,weighted,traps
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Stretching,0,normal,,,600.0,2024-08-23,timed,other
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Crunch,0,normal,,8.0,,2024-08-23,bodyweight,abdominals
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Crunch (Stability Ball),0,normal,,10.0,,2024-08-23,bodyweight,other
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Crunch (Stability Ball),1,normal,,10.0,,2024-08-23,bodyweight,other
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Crunch (Stability Ball),2,normal,,10.0,,2024-08-23,bodyweight,other
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Crunch (Stability Ball),3,normal,,10.0,,2024-08-23,bodyweight,other
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-08-23,weighted,shoulders
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Dumbbell Row,0,normal,10.0,8.0,,2024-08-23,weighted,lats
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Dumbbell Row,1,normal,10.0,8.0,,2024-08-23,weighted,lats
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Bench Press (Dumbbell),0,normal,10.0,8.0,,2024-08-23,weighted,chest
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Treadmill,0,normal,,,307.0,2024-08-23,timed,cardio
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Hip Thrust (Barbell),0,normal,10.0,8.0,,2024-08-23,weighted,glutes
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Hip Thrust (Barbell),1,normal,10.0,8.0,,2024-08-23,weighted,glutes
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-08-23,weighted,hamstrings
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Standing Calf Raise (Dumbbell),0,normal,10.0,10.0,,2024-08-23,weighted,calves
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Standing Calf Raise (Dumbbell),1,normal,10.0,5.0,,2024-08-23,weighted,calves
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-08-23,weighted,biceps
Back & Chest ,2024-08-23 13:07:00,2024-08-23 13:36:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-08-23,weighted,biceps
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Stretching,0,normal,,,600.0,2024-07-14,timed,other
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Shrug (Dumbbell),0,normal,10.0,10.0,,2024-07-14,weighted,traps
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,biceps
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,biceps
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Triceps Extension (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,triceps
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,shoulders
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Overhead Press (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,shoulders
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Standing Calf Raise (Dumbbell),0,normal,10.0,10.0,,2024-07-14,weighted,calves
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Standing Calf Raise (Dumbbell),1,normal,10.0,5.0,,2024-07-14,weighted,calves
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,hamstrings
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Hip Thrust (Barbell),0,normal,10.0,8.0,,2024-07-14,weighted,glutes
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Hip Thrust (Barbell),1,normal,10.0,8.0,,2024-07-14,weighted,glutes
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Treadmill,0,normal,,,327.0,2024-07-14,timed,cardio
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Bench Press (Dumbbell),0,normal,10.0,8.0,,2024-07-14,weighted,chest
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Dumbbell Row,0,normal,10.0,8.0,,2024-07-14,weighted,lats
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Dumbbell Row,1,normal,10.0,8.0,,2024-07-14,weighted,lats
Arms & Shoulders ,2024-07-14 08:50:00,2024-07-14 09:33:00,Crunch (Stability Ball),0,normal,,10.0,,2024-07-14,bodyweight,other
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Stretching,0,normal,,,300.0,2024-06-28,timed,other
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Shrug (Dumbbell),0,normal,10.0,10.0,,2024-06-28,weighted,traps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,biceps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Lateral Raise (Dumbbell),0,normal,5.0,8.0,,2024-06-28,weighted,shoulders
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,biceps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Triceps Extension (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,triceps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,shoulders
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Front Raise (Dumbbell),0,normal,5.0,8.0,,2024-06-28,weighted,shoulders
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Overhead Press (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,shoulders
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,shoulders
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Bench Press (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,chest
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Bench Press (Dumbbell),1,normal,10.0,5.0,,2024-06-28,weighted,chest
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Dumbbell Row,0,normal,10.0,8.0,,2024-06-28,weighted,lats
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Dumbbell Row,1,normal,10.0,8.0,,2024-06-28,weighted,lats
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,quadriceps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Bulgarian Split Squat (Dumbbell),1,normal,10.0,8.0,,2024-06-28,weighted,quadriceps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Treadmill,0,normal,,,300.0,2024-06-28,timed,cardio
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Treadmill,1,normal,,,607.0,2024-06-28,timed,cardio
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Hip Thrust (Barbell),0,normal,10.0,10.0,,2024-06-28,weighted,glutes
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Kettlebell Goblet Squat,0,normal,10.0,8.0,,2024-06-28,weighted,quadriceps
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-06-28,weighted,hamstrings
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Standing Calf Raise (Dumbbell),0,normal,10.0,10.0,,2024-06-28,weighted,calves
Arms & Shoulders ,2024-06-28 08:08:00,2024-06-28 08:53:00,Standing Calf Raise (Dumbbell),1,normal,10.0,10.0,,2024-06-28,weighted,calves
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Stretching,0,normal,,,600.0,2024-03-11,timed,other
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Shrug (Dumbbell),0,normal,10.0,10.0,,2024-03-11,weighted,traps
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-11,weighted,biceps
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Hammer Curl (Dumbbell),1,normal,10.0,8.0,,2024-03-11,weighted,biceps
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-11,weighted,biceps
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Reverse Curl (Dumbbell),1,normal,10.0,8.0,,2024-03-11,weighted,biceps
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Triceps Extension (Dumbbell),0,normal,10.0,8.0,,2024-03-11,weighted,triceps
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Overhead Press (Dumbbell),0,normal,10.0,8.0,,2024-03-11,weighted,shoulders
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-03-11,weighted,lats
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Lat Pulldown (Cable),1,failure,55.0,7.0,,2024-03-11,weighted,lats
Arms & Shoulders ,2024-03-11 04:54:00,2024-03-11 05:06:00,Lat Pulldown (Cable),2,normal,40.0,8.0,,2024-03-11,weighted,lats
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Stretching,0,normal,,,600.0,2024-03-10,timed,other
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Shrug (Dumbbell),0,normal,10.0,8.0,,2024-03-10,weighted,traps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-10,weighted,biceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-10,weighted,biceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Lateral Raise (Dumbbell),0,normal,7.0,8.0,,2024-03-10,weighted,shoulders
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-10,weighted,biceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Reverse Curl (Dumbbell),1,normal,10.0,8.0,,2024-03-10,weighted,biceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Triceps Extension (Dumbbell),0,normal,10.0,12.0,,2024-03-10,weighted,triceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Front Raise (Dumbbell),0,normal,7.0,8.0,,2024-03-10,weighted,shoulders
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Front Raise (Dumbbell),1,normal,7.0,8.0,,2024-03-10,weighted,shoulders
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Overhead Press (Dumbbell),0,normal,7.0,8.0,,2024-03-10,weighted,shoulders
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Shoulder Press (Dumbbell),0,normal,10.0,10.0,,2024-03-10,weighted,shoulders
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Shoulder Press (Dumbbell),1,normal,10.0,8.0,,2024-03-10,weighted,shoulders
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Bench Press (Dumbbell),0,normal,10.0,8.0,,2024-03-10,weighted,chest
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Dumbbell Row,0,normal,10.0,8.0,,2024-03-10,weighted,lats
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Dumbbell Row,1,normal,10.0,8.0,,2024-03-10,weighted,lats
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Decline Crunch,0,normal,,12.0,,2024-03-10,bodyweight,abdominals
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,8.0,,2024-03-10,weighted,quadriceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Bulgarian Split Squat (Dumbbell),1,normal,10.0,8.0,,2024-03-10,weighted,quadriceps
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-03-10,weighted,lats
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Lat Pulldown (Cable),1,normal,55.0,8.0,,2024-03-10,weighted,lats
Arms & Shoulders ,2024-03-10 05:58:00,2024-03-10 06:48:00,Treadmill,0,normal,,,365.0,2024-03-10,timed,cardio
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Stretching,0,normal,,,600.0,2024-03-07,timed,other
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Shrug (Dumbbell),0,normal,7.0,8.0,,2024-03-07,weighted,traps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,biceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Bicep Curl (Dumbbell),1,normal,10.0,8.0,,2024-03-07,weighted,biceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,biceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Lateral Raise (Dumbbell),0,normal,5.0,8.0,,2024-03-07,weighted,shoulders
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,biceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Triceps Extension (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,triceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,shoulders
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Arnold Press (Dumbbell),1,normal,10.0,8.0,,2024-03-07,weighted,shoulders
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Front Raise (Dumbbell),0,normal,5.0,8.0,,2024-03-07,weighted,shoulders
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,shoulders
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Crunch,0,normal,,8.0,,2024-03-07,bodyweight,abdominals
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Lat Pulldown (Cable),0,normal,40.0,8.0,,2024-03-07,weighted,lats
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Lat Pulldown (Cable),1,normal,55.0,8.0,,2024-03-07,weighted,lats
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Hip Abduction (Machine),0,normal,40.0,20.0,,2024-03-07,weighted,abductors
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Hip Abduction (Machine),1,normal,40.0,20.0,,2024-03-07,weighted,abductors
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,8.0,,2024-03-07,weighted,quadriceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Bulgarian Split Squat (Dumbbell),1,normal,10.0,8.0,,2024-03-07,weighted,quadriceps
Arms & Shoulders ,2024-03-07 03:11:00,2024-03-07 03:38:00,Climbing,0,normal,,,180.0,2024-03-07,timed,cardio
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Stretching,0,normal,,,600.0,2024-03-04,timed,other
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Shrug (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,traps
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,biceps
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Lateral Raise (Dumbbell),0,normal,7.0,8.0,,2024-03-04,weighted,shoulders
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,biceps
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Triceps Extension (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,triceps
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Arnold Press (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,shoulders
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Front Raise (Dumbbell),0,normal,7.0,8.0,,2024-03-04,weighted,shoulders
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,shoulders
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Shoulder Press (Dumbbell),1,normal,15.0,4.0,,2024-03-04,weighted,shoulders
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Crunch,0,normal,,8.0,,2024-03-04,bodyweight,abdominals
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Russian Twist (Bodyweight),0,normal,,8.0,,2024-03-04,bodyweight,abdominals
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Lat Pulldown (Cable),0,normal,40.0,10.0,,2024-03-04,weighted,lats
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Lat Pulldown (Cable),1,normal,55.0,8.0,,2024-03-04,weighted,lats
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Hip Abduction (Machine),0,normal,40.0,20.0,,2024-03-04,weighted,abductors
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Hip Abduction (Machine),1,normal,40.0,20.0,,2024-03-04,weighted,abductors
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,hamstrings
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,8.0,,2024-03-04,weighted,quadriceps
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Bulgarian Split Squat (Dumbbell),1,normal,10.0,8.0,,2024-03-04,weighted,quadriceps
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Decline Crunch,0,normal,,12.0,,2024-03-04,bodyweight,abdominals
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Treadmill,0,normal,,,608.0,2024-03-04,timed,cardio
Arms & Shoulders ,2024-03-04 03:56:00,2024-03-04 04:45:00,Hip Thrust (Barbell),0,normal,50.0,10.0,,2024-03-04,weighted,glutes
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Stretching,0,normal,,,600.0,2024-03-01,timed,other
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Shrug (Dumbbell),0,normal,10.0,12.0,,2024-03-01,weighted,traps
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Bicep Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-01,weighted,biceps
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Hammer Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-01,weighted,biceps
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Reverse Curl (Dumbbell),0,normal,10.0,8.0,,2024-03-01,weighted,biceps
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Triceps Extension (Dumbbell),0,normal,10.0,5.0,,2024-03-01,weighted,triceps
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Arnold Press (Dumbbell),0,normal,10.0,10.0,,2024-03-01,weighted,shoulders
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Arnold Press (Dumbbell),1,normal,10.0,10.0,,2024-03-01,weighted,shoulders
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Front Raise (Dumbbell),0,normal,7.0,4.0,,2024-03-01,weighted,shoulders
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Overhead Press (Dumbbell),0,normal,10.0,8.0,,2024-03-01,weighted,shoulders
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Shoulder Press (Dumbbell),0,normal,10.0,8.0,,2024-03-01,weighted,shoulders
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Decline Crunch,0,normal,,10.0,,2024-03-01,bodyweight,abdominals
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Crunch,0,normal,,8.0,,2024-03-01,bodyweight,abdominals
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Crunch,1,normal,,8.0,,2024-03-01,bodyweight,abdominals
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Bulgarian Split Squat (Dumbbell),0,normal,10.0,7.0,,2024-03-01,weighted,quadriceps
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Hip Thrust (Barbell),0,normal,10.0,8.0,,2024-03-01,weighted,glutes
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Romanian Deadlift (Dumbbell),0,normal,10.0,8.0,,2024-03-01,weighted,hamstrings
Arms & Shoulders ,2024-03-01 02:00:00,2024-03-01 03:30:00,Hip Thrust,0,normal,,8.0,,2024-03-01,bodyweight,glutes
