"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Overall","Aug 26, 2024, 6:16 AM","Aug 26, 2024, 6:51 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,4,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Stretching",,"",0,"normal",,,,600,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Treadmill",,"",0,"normal",,,0.35,307,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Bench Dip",,"",0,"normal",,4,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,5,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",10,5,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Crunch",,"",0,"normal",,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Crunch (Stability Ball)",,"",0,"normal",,6,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Lying Leg Raise",,"",0,"normal",,4,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Kettlebell Goblet Squat",,"",0,"normal",10,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Hip Thrust (Barbell)",,"",0,"normal",15,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Hip Thrust (Barbell)",,"",1,"normal",151,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Overall","Aug 24, 2024, 6:38 AM","Aug 24, 2024, 7:18 AM","","Shrug (Dumbbell)",,"",0,"normal",10,12,,,
"Arms, Shoulders, Back & Chest","Aug 24, 2024, 6:22 AM","Aug 24, 2024, 6:37 AM","","Stretching",,"",0,"normal",,,,600,
"Arms, Shoulders, Back & Chest","Aug 24, 2024, 6:22 AM","Aug 24, 2024, 6:37 AM","","Shrug (Dumbbell)",,"",0,"normal",10,12,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Stretching",,"",0,"normal",,,,600,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Crunch",,"",0,"normal",,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Crunch (Stability Ball)",,"",0,"normal",,10,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Crunch (Stability Ball)",,"",1,"normal",,10,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Crunch (Stability Ball)",,"",2,"normal",,10,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Crunch (Stability Ball)",,"",3,"normal",,10,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Dumbbell Row",,"",0,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Dumbbell Row",,"",1,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Bench Press (Dumbbell)",,"",0,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Treadmill",,"",0,"normal",,,0.35,307,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Hip Thrust (Barbell)",,"",0,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Hip Thrust (Barbell)",,"",1,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Standing Calf Raise (Dumbbell)",,"",1,"normal",10,5,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Back & Chest ","Aug 23, 2024, 1:07 PM","Aug 23, 2024, 1:36 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Shrug (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Overhead Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Standing Calf Raise (Dumbbell)",,"",1,"normal",10,5,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Hip Thrust (Barbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Hip Thrust (Barbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Treadmill",,"",0,"normal",,,0.26,327,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Bench Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Dumbbell Row",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Dumbbell Row",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Jul 14, 2024, 8:50 AM","Jul 14, 2024, 9:33 AM","","Crunch (Stability Ball)",,"",0,"normal",,10,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Stretching",,"",0,"normal",,,,300,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Shrug (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Front Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Overhead Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Bench Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Bench Press (Dumbbell)",,"",1,"normal",10,5,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Dumbbell Row",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Dumbbell Row",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Treadmill",,"",0,"normal",,,0.46,300,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Treadmill",,"",1,"normal",,,0.61,607,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Hip Thrust (Barbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Kettlebell Goblet Squat",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Jun 28, 2024, 8:08 AM","Jun 28, 2024, 8:53 AM","","Standing Calf Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Shrug (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Hammer Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Reverse Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Overhead Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Lat Pulldown (Cable)",,"",1,"failure",55,7,,,
"Arms & Shoulders ","Mar 11, 2024, 4:54 AM","Mar 11, 2024, 5:06 AM","","Lat Pulldown (Cable)",,"",2,"normal",40,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Shrug (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Reverse Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,12,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Front Raise (Dumbbell)",,"",1,"normal",7,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Overhead Press (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Shoulder Press (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Bench Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Dumbbell Row",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Dumbbell Row",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Decline Crunch",,"",0,"normal",,12,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Arms & Shoulders ","Mar 10, 2024, 5:58 AM","Mar 10, 2024, 6:48 AM","","Treadmill",,"",0,"normal",,,0.46,365,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Shrug (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Arnold Press (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Front Raise (Dumbbell)",,"",0,"normal",5,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Crunch",,"",0,"normal",,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Hip Abduction (Machine)",,"",0,"normal",40,20,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Hip Abduction (Machine)",,"",1,"normal",40,20,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 7, 2024, 3:11 AM","Mar 7, 2024, 3:38 AM","","Climbing",,"",0,"normal",,,,180,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Shrug (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Shoulder Press (Dumbbell)",,"",1,"normal",15,4,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Crunch",,"",0,"normal",,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Russian Twist (Bodyweight)",,"",0,"normal",,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,10,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Hip Abduction (Machine)",,"",0,"normal",40,20,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Hip Abduction (Machine)",,"",1,"normal",40,20,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",10,8,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Decline Crunch",,"",0,"normal",,12,,,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Treadmill",,"",0,"normal",,,0.71,608,
"Arms & Shoulders ","Mar 4, 2024, 3:56 AM","Mar 4, 2024, 4:45 AM","","Hip Thrust (Barbell)",,"",0,"normal",50,10,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Stretching",,"",0,"normal",,,,600,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Shrug (Dumbbell)",,"",0,"normal",10,12,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Reverse Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,5,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Arnold Press (Dumbbell)",,"",0,"normal",10,10,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Arnold Press (Dumbbell)",,"",1,"normal",10,10,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Front Raise (Dumbbell)",,"",0,"normal",7,4,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Overhead Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Decline Crunch",,"",0,"normal",,10,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Crunch",,"",0,"normal",,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Crunch",,"",1,"normal",,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,7,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Hip Thrust (Barbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Hip Thrust",,"",0,"normal",,8,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Hip Abduction (Machine)",,"",0,"normal",30,12,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Hip Abduction (Machine)",,"",1,"normal",30,12,,,
"Arms & Shoulders ","Mar 1, 2024, 2:00 AM","Mar 1, 2024, 3:30 AM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",10,8,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",10,8,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Decline Crunch",,"",0,"normal",,10,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Hip Thrust (Barbell)",,"",0,"normal",10,12,,,
"Legs","Feb 28, 2024, 2:54 AM","Feb 28, 2024, 3:29 AM","","Treadmill",,"",0,"normal",,,1.26,960,
